GameKey,DateKey,DeveloperKey,PublisherKey,PlatfromKey,StoreKey,ESRBKey,PublicRating,Metacritic,Playtime,OwnerReviews
wolcen-lords-of-mayhem,2020-02-13,wolcen-studio,wolcen-studio,pc,gog,not-yet-rated,3.33,60.0,4,51
wolcen-lords-of-mayhem,2020-02-13,wolcen-studio,wolcen-studio,pc,steam,not-yet-rated,3.33,60.0,4,51
xcom-chimera-squad,2020-04-23,firaxis,2k-games,pc,steam,mature,3.41,77.0,6,39
moving-out-2,2020-04-28,devm-games,team17-digital-ltd,pc,xbox-store,everyone,3.73,77.0,2,51
moving-out-2,2020-04-28,devm-games,team17-digital-ltd,pc,steam,everyone,3.73,77.0,2,51
moving-out-2,2020-04-28,devm-games,team17-digital-ltd,xbox-one,xbox-store,everyone,3.73,77.0,2,51
moving-out-2,2020-04-28,devm-games,team17-digital-ltd,playstation4,playstation-store,everyone,3.73,77.0,2,51
moving-out-2,2020-04-28,devm-games,team17-digital-ltd,nintendo-switch,nintendo,everyone,3.73,77.0,2,51
moving-out-2,2020-04-28,devm-games,team17-digital-ltd,macos,apple-appstore,everyone,3.73,77.0,2,51
call-of-duty-black-ops-cold-war,2020-11-13,raven-software,activison,pc,xbox-store,mature,3.25,84.0,0,21
call-of-duty-black-ops-cold-war,2020-11-13,raven-software,activison,playstation5,playstation-store,mature,3.25,84.0,0,21
call-of-duty-black-ops-cold-war,2020-11-13,raven-software,activison,xbox-one,xbox-store,mature,3.25,84.0,0,21
call-of-duty-black-ops-cold-war,2020-11-13,raven-software,activison,playstation4,playstation-store,mature,3.25,84.0,0,21
call-of-duty-black-ops-cold-war,2020-11-13,raven-software,activison,xbox-series-x,xbox-store,mature,3.25,84.0,0,21
marvels-spider-man-miles-morales,2020-11-12,insomniac-games,sony-interactive-entertainment,playstation5,playstation-store,teen,4.35,85.0,0,20
marvels-spider-man-miles-morales,2020-11-12,insomniac-games,sony-interactive-entertainment,playstation4,playstation-store,teen,4.35,85.0,0,20
crash-bandicoot-4-its-about-time,2020-10-01,toys-for-bob,activision-blizzard,xbox-one,xbox-store,everyone-10-plus,4.1,84.0,0,19
crash-bandicoot-4-its-about-time,2020-10-01,toys-for-bob,activision-blizzard,playstation4,playstation-store,everyone-10-plus,4.1,84.0,0,19
crash-bandicoot-4-its-about-time,2020-10-01,toys-for-bob,activision-blizzard,xbox-series-x,xbox-store,everyone-10-plus,4.1,84.0,0,19
unfortunate-spacemen,2020-06-12,sandswept,new-blood-interactive,pc,steam,not-yet-rated,3.18,,1,10
cloudpunk,2020-04-23,ion-lands,ion-lands,pc,xbox-store,not-yet-rated,3.76,65.0,2,24
cloudpunk,2020-04-23,ion-lands,ion-lands,pc,steam,not-yet-rated,3.76,65.0,2,24
cloudpunk,2020-04-23,ion-lands,ion-lands,xbox-one,xbox-store,not-yet-rated,3.76,65.0,2,24
cloudpunk,2020-04-23,ion-lands,ion-lands,playstation4,playstation-store,not-yet-rated,3.76,65.0,2,24
cloudpunk,2020-04-23,ion-lands,ion-lands,nintendo-switch,nintendo,not-yet-rated,3.76,65.0,2,24
iron-danger,2020-03-24,action-squad-studios,daedalic-entertainment,pc,gog,not-yet-rated,3.57,,1,7
iron-danger,2020-03-24,action-squad-studios,daedalic-entertainment,pc,steam,not-yet-rated,3.57,,1,7
thems-fightin-herds,2020-04-30,mane6-inc,humble-bundle,pc,steam,not-yet-rated,3.52,,2,22
thems-fightin-herds,2020-04-30,mane6-inc,humble-bundle,macos,apple-appstore,not-yet-rated,3.52,,2,22
thems-fightin-herds,2020-04-30,mane6-inc,humble-bundle,linux,steam,not-yet-rated,3.52,,2,22
stoneshard,2020-02-05,ink-stains-games,hypetrain-digital,pc,gog,not-yet-rated,4.04,,3,27
stoneshard,2020-02-05,ink-stains-games,hypetrain-digital,pc,steam,not-yet-rated,4.04,,3,27
stoneshard,2020-02-05,ink-stains-games,hypetrain-digital,macos,apple-appstore,not-yet-rated,4.04,,3,27
stoneshard,2020-02-05,ink-stains-games,hypetrain-digital,linux,gog,not-yet-rated,4.04,,3,27
stoneshard,2020-02-05,ink-stains-games,hypetrain-digital,linux,steam,not-yet-rated,4.04,,3,27
tell-me-why,2020-08-27,dontnod-entertainment,xbox-game-studios,pc,steam,mature,3.58,76.0,4,31
tell-me-why,2020-08-27,dontnod-entertainment,xbox-game-studios,pc,xbox-store,mature,3.58,76.0,4,31
tell-me-why,2020-08-27,dontnod-entertainment,xbox-game-studios,xbox-one,xbox-store,mature,3.58,76.0,4,31
tetris-effect-connected,2020-11-10,monstars-inc,enhance,pc,xbox-store,everyone,4.43,,0,7
tetris-effect-connected,2020-11-10,monstars-inc,enhance,xbox-one,xbox-store,everyone,4.43,,0,7
tetris-effect-connected,2020-11-10,monstars-inc,enhance,playstation4,playstation-store,everyone,4.43,,0,7
tetris-effect-connected,2020-11-10,monstars-inc,enhance,xbox-series-x,xbox-store,everyone,4.43,,0,7
bleeding-edge,2020-03-24,ninja-theory,ninja-theory,pc,steam,teen,2.76,64.0,2,54
bleeding-edge,2020-03-24,ninja-theory,ninja-theory,pc,xbox-store,teen,2.76,64.0,2,54
bleeding-edge,2020-03-24,ninja-theory,ninja-theory,xbox-one,xbox-store,teen,2.76,64.0,2,54
warcraft-iii-reforged,2020-01-29,blizzard-entertainment-inc,activision-blizzard,macos,,teen,2.17,59.0,0,100
desperados-iii,2020-06-15,mimimi-productions,thq-nordic,pc,xbox-store,not-yet-rated,4.33,84.0,3,46
desperados-iii,2020-06-15,mimimi-productions,thq-nordic,pc,gog,not-yet-rated,4.33,84.0,3,46
desperados-iii,2020-06-15,mimimi-productions,thq-nordic,pc,steam,not-yet-rated,4.33,84.0,3,46
desperados-iii,2020-06-15,mimimi-productions,thq-nordic,xbox-one,xbox-store,not-yet-rated,4.33,84.0,3,46
desperados-iii,2020-06-15,mimimi-productions,thq-nordic,playstation4,playstation-store,not-yet-rated,4.33,84.0,3,46
fifa-21,2020-10-06,electronic-arts,electronic-arts,pc,xbox-store,not-yet-rated,2.55,75.0,4,21
fifa-21,2020-10-06,electronic-arts,electronic-arts,pc,steam,not-yet-rated,2.55,75.0,4,21
fifa-21,2020-10-06,electronic-arts,electronic-arts,xbox-one,xbox-store,not-yet-rated,2.55,75.0,4,21
fifa-21,2020-10-06,electronic-arts,electronic-arts,playstation4,playstation-store,not-yet-rated,2.55,75.0,4,21
fifa-21,2020-10-06,electronic-arts,electronic-arts,xbox-series-x,xbox-store,not-yet-rated,2.55,75.0,4,21
fifa-21,2020-10-06,electronic-arts,electronic-arts,nintendo-switch,nintendo,not-yet-rated,2.55,75.0,4,21
fae-tactics,2020-07-30,endlessfluff-games,humble-bundle,pc,gog,not-yet-rated,0.0,,1,3
fae-tactics,2020-07-30,endlessfluff-games,humble-bundle,pc,steam,not-yet-rated,0.0,,1,3
temtem,2020-01-21,crema,crema,pc,steam,not-yet-rated,3.59,,7,41
temtem,2020-01-21,crema,crema,playstation5,playstation-store,not-yet-rated,3.59,,7,41
temtem,2020-01-21,crema,crema,xbox-one,xbox-store,not-yet-rated,3.59,,7,41
temtem,2020-01-21,crema,crema,playstation4,playstation-store,not-yet-rated,3.59,,7,41
temtem,2020-01-21,crema,crema,nintendo-switch,nintendo,not-yet-rated,3.59,,7,41
totally-reliable-delivery-service,2020-04-01,were-five-games,tinybuild,pc,epic-games,not-yet-rated,2.82,,0,49
totally-reliable-delivery-service,2020-04-01,were-five-games,tinybuild,pc,xbox-store,not-yet-rated,2.82,,0,49
totally-reliable-delivery-service,2020-04-01,were-five-games,tinybuild,pc,steam,not-yet-rated,2.82,,0,49
totally-reliable-delivery-service,2020-04-01,were-five-games,tinybuild,xbox-one,xbox-store,not-yet-rated,2.82,,0,49
totally-reliable-delivery-service,2020-04-01,were-five-games,tinybuild,playstation4,playstation-store,not-yet-rated,2.82,,0,49
totally-reliable-delivery-service,2020-04-01,were-five-games,tinybuild,nintendo-switch,nintendo,not-yet-rated,2.82,,0,49
yakuza-7,2020-01-16,sega,sega-2,pc,xbox-store,mature,4.5,,9,8
yakuza-7,2020-01-16,sega,sega-2,pc,steam,mature,4.5,,9,8
yakuza-7,2020-01-16,sega,sega-2,playstation5,playstation-store,mature,4.5,,9,8
yakuza-7,2020-01-16,sega,sega-2,xbox-one,xbox-store,mature,4.5,,9,8
yakuza-7,2020-01-16,sega,sega-2,playstation4,playstation-store,mature,4.5,,9,8
yakuza-7,2020-01-16,sega,sega-2,xbox-series-x,xbox-store,mature,4.5,,9,8
hyper-scape,2020-07-03,ubisoft,ubisoft-entertainment,pc,xbox-store,teen,2.61,63.0,0,35
hyper-scape,2020-07-03,ubisoft,ubisoft-entertainment,xbox-one,xbox-store,teen,2.61,63.0,0,35
hyper-scape,2020-07-03,ubisoft,ubisoft-entertainment,playstation4,playstation-store,teen,2.61,63.0,0,35
crucible-2,2020-05-21,relantless-studios,amazon-games,pc,steam,teen,1.85,56.0,1,13
rogue-company,2020-09-30,hi-rez-studios,hi-rez-studios,pc,epic-games,teen,3.46,75.0,0,25
rogue-company,2020-09-30,hi-rez-studios,hi-rez-studios,pc,xbox-store,teen,3.46,75.0,0,25
rogue-company,2020-09-30,hi-rez-studios,hi-rez-studios,xbox-one,xbox-store,teen,3.46,75.0,0,25
rogue-company,2020-09-30,hi-rez-studios,hi-rez-studios,playstation4,playstation-store,teen,3.46,75.0,0,25
rogue-company,2020-09-30,hi-rez-studios,hi-rez-studios,nintendo-switch,nintendo,teen,3.46,75.0,0,25
west-of-dead,2020-06-08,upstream-arcade,raw-fury,pc,gog,not-yet-rated,3.07,68.0,1,26
west-of-dead,2020-06-08,upstream-arcade,raw-fury,pc,steam,not-yet-rated,3.07,68.0,1,26
west-of-dead,2020-06-08,upstream-arcade,raw-fury,pc,xbox-store,not-yet-rated,3.07,68.0,1,26
west-of-dead,2020-06-08,upstream-arcade,raw-fury,xbox-one,xbox-store,not-yet-rated,3.07,68.0,1,26
west-of-dead,2020-06-08,upstream-arcade,raw-fury,playstation4,playstation-store,not-yet-rated,3.07,68.0,1,26
west-of-dead,2020-06-08,upstream-arcade,raw-fury,nintendo-switch,nintendo,not-yet-rated,3.07,68.0,1,26
serious-sam-4-planet-badass,2020-09-24,croteam,devolver-digital,pc,gog,not-yet-rated,3.3,68.0,4,43
serious-sam-4-planet-badass,2020-09-24,croteam,devolver-digital,pc,steam,not-yet-rated,3.3,68.0,4,43
serious-sam-4-planet-badass,2020-09-24,croteam,devolver-digital,xbox-one,xbox-store,not-yet-rated,3.3,68.0,4,43
serious-sam-4-planet-badass,2020-09-24,croteam,devolver-digital,playstation4,playstation-store,not-yet-rated,3.3,68.0,4,43
serious-sam-4-planet-badass,2020-09-24,croteam,devolver-digital,macos,apple-appstore,not-yet-rated,3.3,68.0,4,43
serious-sam-4-planet-badass,2020-09-24,croteam,devolver-digital,linux,gog,not-yet-rated,3.3,68.0,4,43
serious-sam-4-planet-badass,2020-09-24,croteam,devolver-digital,linux,steam,not-yet-rated,3.3,68.0,4,43
crucible-beta,2020-05-20,relentless-studios,amazon-games,pc,steam,not-yet-rated,1.71,,1,7
undermine,2020-08-06,adam-mclellan,adam-mclellan,pc,xbox-store,not-yet-rated,4.15,,4,34
undermine,2020-08-06,adam-mclellan,adam-mclellan,pc,steam,not-yet-rated,4.15,,4,34
undermine,2020-08-06,adam-mclellan,adam-mclellan,xbox-one,xbox-store,not-yet-rated,4.15,,4,34
dreams,2020-02-14,media-molecule,sony-interactive-entertainment,playstation4,,teen,4.2,89.0,0,73
call-of-duty-warzone,2020-03-10,beenox,activison,pc,xbox-store,mature,3.72,79.0,0,149
call-of-duty-warzone,2020-03-10,beenox,activison,xbox-one,xbox-store,mature,3.72,79.0,0,149
call-of-duty-warzone,2020-03-10,beenox,activison,playstation4,playstation-store,mature,3.72,79.0,0,149
cyrano-story,2020-04-16,alice-smith,funcom,pc,steam,not-yet-rated,2.56,,1,16
cyrano-story,2020-04-16,alice-smith,funcom,macos,apple-appstore,not-yet-rated,2.56,,1,16
snowrunner,2020-04-28,saber-interactive,focus-home-interactive,pc,xbox-store,everyone,3.97,81.0,0,59
snowrunner,2020-04-28,saber-interactive,focus-home-interactive,pc,epic-games,everyone,3.97,81.0,0,59
snowrunner,2020-04-28,saber-interactive,focus-home-interactive,xbox-one,xbox-store,everyone,3.97,81.0,0,59
snowrunner,2020-04-28,saber-interactive,focus-home-interactive,playstation4,playstation-store,everyone,3.97,81.0,0,59
the-dark-pictures-anthology-little-hope,2020-10-30,supermassive-games,bandai-namco-entertainment,pc,xbox-store,mature,3.78,70.0,7,39
the-dark-pictures-anthology-little-hope,2020-10-30,supermassive-games,bandai-namco-entertainment,pc,steam,mature,3.78,70.0,7,39
the-dark-pictures-anthology-little-hope,2020-10-30,supermassive-games,bandai-namco-entertainment,xbox-one,xbox-store,mature,3.78,70.0,7,39
the-dark-pictures-anthology-little-hope,2020-10-30,supermassive-games,bandai-namco-entertainment,playstation4,playstation-store,mature,3.78,70.0,7,39
black-book-prologue,2020-05-05,morteshka,hypetrain-digital,pc,steam,not-yet-rated,3.89,,1,9
black-book-prologue,2020-05-05,morteshka,hypetrain-digital,macos,apple-appstore,not-yet-rated,3.89,,1,9
neon-abyss,2020-07-13,veewo-games,team17-digital-ltd,pc,gog,not-yet-rated,3.26,79.0,2,31
neon-abyss,2020-07-13,veewo-games,team17-digital-ltd,pc,xbox-store,not-yet-rated,3.26,79.0,2,31
neon-abyss,2020-07-13,veewo-games,team17-digital-ltd,pc,itch,not-yet-rated,3.26,79.0,2,31
neon-abyss,2020-07-13,veewo-games,team17-digital-ltd,pc,steam,not-yet-rated,3.26,79.0,2,31
neon-abyss,2020-07-13,veewo-games,team17-digital-ltd,xbox-one,xbox-store,not-yet-rated,3.26,79.0,2,31
neon-abyss,2020-07-13,veewo-games,team17-digital-ltd,playstation4,playstation-store,not-yet-rated,3.26,79.0,2,31
neon-abyss,2020-07-13,veewo-games,team17-digital-ltd,nintendo-switch,nintendo,not-yet-rated,3.26,79.0,2,31
samsara-room,2020-04-29,rusty-lake,rusty-lake,pc,itch,not-yet-rated,3.79,,2,24
samsara-room,2020-04-29,rusty-lake,rusty-lake,pc,google-play,not-yet-rated,3.79,,2,24
samsara-room,2020-04-29,rusty-lake,rusty-lake,pc,steam,not-yet-rated,3.79,,2,24
samsara-room,2020-04-29,rusty-lake,rusty-lake,ios,apple-appstore,not-yet-rated,3.79,,2,24
samsara-room,2020-04-29,rusty-lake,rusty-lake,android,google-play,not-yet-rated,3.79,,2,24
samsara-room,2020-04-29,rusty-lake,rusty-lake,macos,apple-appstore,not-yet-rated,3.79,,2,24
spelunky-2,2020-09-15,blitworks-2,mossmouth,pc,steam,not-yet-rated,4.17,89.0,2,23
spelunky-2,2020-09-15,blitworks-2,mossmouth,playstation4,playstation-store,not-yet-rated,4.17,89.0,2,23
command-conquer-remastered,2020-06-05,petroglyph,electronic-arts,pc,steam,teen,4.24,82.0,3,33
the-walking-dead-saints-sinners,2020-01-23,skydance-interactive,skydance-interactive,pc,steam,mature,3.82,80.0,2,17
the-walking-dead-saints-sinners,2020-01-23,skydance-interactive,skydance-interactive,playstation4,playstation-store,mature,3.82,80.0,2,17
hotshot-racing,2020-09-10,sumo-digital,curve-digital,pc,xbox-store,not-yet-rated,3.14,76.0,1,22
hotshot-racing,2020-09-10,sumo-digital,curve-digital,pc,steam,not-yet-rated,3.14,76.0,1,22
hotshot-racing,2020-09-10,sumo-digital,curve-digital,xbox-one,xbox-store,not-yet-rated,3.14,76.0,1,22
hotshot-racing,2020-09-10,sumo-digital,curve-digital,playstation4,playstation-store,not-yet-rated,3.14,76.0,1,22
maneater,2020-05-22,blindside-interactive,tripwire-interactive,pc,xbox-store,mature,3.56,70.0,0,18
maneater,2020-05-22,blindside-interactive,tripwire-interactive,pc,epic-games,mature,3.56,70.0,0,18
maneater,2020-05-22,blindside-interactive,tripwire-interactive,pc,steam,mature,3.56,70.0,0,18
maneater,2020-05-22,blindside-interactive,tripwire-interactive,xbox-one,xbox-store,mature,3.56,70.0,0,18
maneater,2020-05-22,blindside-interactive,tripwire-interactive,playstation4,playstation-store,mature,3.56,70.0,0,18
maneater,2020-05-22,blindside-interactive,tripwire-interactive,nintendo-switch,nintendo,mature,3.56,70.0,0,18
f1-2020,2020-07-10,codemasters,codemasters,pc,xbox-store,everyone,4.07,88.0,7,15
f1-2020,2020-07-10,codemasters,codemasters,pc,steam,everyone,4.07,88.0,7,15
f1-2020,2020-07-10,codemasters,codemasters,xbox-one,xbox-store,everyone,4.07,88.0,7,15
f1-2020,2020-07-10,codemasters,codemasters,playstation4,playstation-store,everyone,4.07,88.0,7,15
coffee-talk,2020-01-28,toge-productions,toge-productions,pc,xbox-store,not-yet-rated,3.48,,3,29
coffee-talk,2020-01-28,toge-productions,toge-productions,pc,gog,not-yet-rated,3.48,,3,29
coffee-talk,2020-01-28,toge-productions,toge-productions,pc,steam,not-yet-rated,3.48,,3,29
coffee-talk,2020-01-28,toge-productions,toge-productions,xbox-one,xbox-store,not-yet-rated,3.48,,3,29
coffee-talk,2020-01-28,toge-productions,toge-productions,playstation4,playstation-store,not-yet-rated,3.48,,3,29
coffee-talk,2020-01-28,toge-productions,toge-productions,nintendo-switch,nintendo,not-yet-rated,3.48,,3,29
coffee-talk,2020-01-28,toge-productions,toge-productions,macos,apple-appstore,not-yet-rated,3.48,,3,29
xenoblade-chronicles-definitive-edition,2020-05-29,,nintendo,nintendo-switch,,not-yet-rated,4.3,89.0,0,46
amnesia-rebirth,2020-10-20,frictional-games,frictional-games,pc,gog,mature,3.45,78.0,3,29
amnesia-rebirth,2020-10-20,frictional-games,frictional-games,pc,epic-games,mature,3.45,78.0,3,29
amnesia-rebirth,2020-10-20,frictional-games,frictional-games,pc,steam,mature,3.45,78.0,3,29
amnesia-rebirth,2020-10-20,frictional-games,frictional-games,playstation4,playstation-store,mature,3.45,78.0,3,29
amnesia-rebirth,2020-10-20,frictional-games,frictional-games,macos,apple-appstore,mature,3.45,78.0,3,29
amnesia-rebirth,2020-10-20,frictional-games,frictional-games,linux,gog,mature,3.45,78.0,3,29
amnesia-rebirth,2020-10-20,frictional-games,frictional-games,linux,epic-games,mature,3.45,78.0,3,29
amnesia-rebirth,2020-10-20,frictional-games,frictional-games,linux,steam,mature,3.45,78.0,3,29
grounded-2,2020-07-28,obsidian-entertainment,xbox-game-studios,pc,xbox-store,teen,3.85,,3,32
grounded-2,2020-07-28,obsidian-entertainment,xbox-game-studios,pc,steam,teen,3.85,,3,32
grounded-2,2020-07-28,obsidian-entertainment,xbox-game-studios,xbox-one,xbox-store,teen,3.85,,3,32
grounded-2,2020-07-28,obsidian-entertainment,xbox-game-studios,xbox-series-x,xbox-store,teen,3.85,,3,32
spongebob-squarepants-battle-for-bikini-bottom-reh,2020-06-23,purple-lamp-studios,thq-nordic,pc,xbox-store,everyone-10-plus,3.56,68.0,3,40
spongebob-squarepants-battle-for-bikini-bottom-reh,2020-06-23,purple-lamp-studios,thq-nordic,pc,gog,everyone-10-plus,3.56,68.0,3,40
spongebob-squarepants-battle-for-bikini-bottom-reh,2020-06-23,purple-lamp-studios,thq-nordic,pc,steam,everyone-10-plus,3.56,68.0,3,40
spongebob-squarepants-battle-for-bikini-bottom-reh,2020-06-23,purple-lamp-studios,thq-nordic,xbox-one,xbox-store,everyone-10-plus,3.56,68.0,3,40
spongebob-squarepants-battle-for-bikini-bottom-reh,2020-06-23,purple-lamp-studios,thq-nordic,playstation4,playstation-store,everyone-10-plus,3.56,68.0,3,40
spongebob-squarepants-battle-for-bikini-bottom-reh,2020-06-23,purple-lamp-studios,thq-nordic,nintendo-switch,nintendo,everyone-10-plus,3.56,68.0,3,40
mortal-shell,2020-08-18,playstack,playstack,pc,gog,mature,3.26,76.0,0,30
mortal-shell,2020-08-18,playstack,playstack,pc,xbox-store,mature,3.26,76.0,0,30
mortal-shell,2020-08-18,playstack,playstack,pc,epic-games,mature,3.26,76.0,0,30
mortal-shell,2020-08-18,playstack,playstack,pc,steam,mature,3.26,76.0,0,30
mortal-shell,2020-08-18,playstack,playstack,xbox-one,xbox-store,mature,3.26,76.0,0,30
mortal-shell,2020-08-18,playstack,playstack,playstation4,playstation-store,mature,3.26,76.0,0,30
monster-train,2020-05-20,shiny-shoe,good-shepherd-entertainment,pc,gog,not-yet-rated,4.27,,7,15
monster-train,2020-05-20,shiny-shoe,good-shepherd-entertainment,pc,steam,not-yet-rated,4.27,,7,15
trials-of-mana,2020-04-24,square-enix,square-enix,pc,steam,teen,2.79,76.0,7,26
trials-of-mana,2020-04-24,square-enix,square-enix,playstation4,playstation-store,teen,2.79,76.0,7,26
trials-of-mana,2020-04-24,square-enix,square-enix,nintendo-switch,nintendo,teen,2.79,76.0,7,26
mini-motor-racing-x,2020-06-23,the-binary-mill,nextgen-reality-pty-ltd-2,pc,steam,not-yet-rated,0.0,,1,2
gunfire-reborn,2020-05-22,duoyi,duoyi-hong-kong-interactive-entertainment-limited,pc,steam,not-yet-rated,3.89,,3,9
minecraft-dungeons,2020-05-26,double-eleven,microsoft-studios,pc,xbox-store,everyone-10-plus,3.44,74.0,0,67
minecraft-dungeons,2020-05-26,double-eleven,microsoft-studios,xbox-one,xbox-store,everyone-10-plus,3.44,74.0,0,67
minecraft-dungeons,2020-05-26,double-eleven,microsoft-studios,playstation4,playstation-store,everyone-10-plus,3.44,74.0,0,67
minecraft-dungeons,2020-05-26,double-eleven,microsoft-studios,nintendo-switch,nintendo,everyone-10-plus,3.44,74.0,0,67
kingdoms-of-amalur-re-reckoning,2020-09-08,big-huge-games,thq-nordic,pc,gog,mature,2.95,71.0,3,21
kingdoms-of-amalur-re-reckoning,2020-09-08,big-huge-games,thq-nordic,pc,steam,mature,2.95,71.0,3,21
kingdoms-of-amalur-re-reckoning,2020-09-08,big-huge-games,thq-nordic,pc,xbox-store,mature,2.95,71.0,3,21
kingdoms-of-amalur-re-reckoning,2020-09-08,big-huge-games,thq-nordic,xbox-one,xbox-store,mature,2.95,71.0,3,21
kingdoms-of-amalur-re-reckoning,2020-09-08,big-huge-games,thq-nordic,playstation4,playstation-store,mature,2.95,71.0,3,21
iron-harvest,2020-08-31,king-art,deep-silver,pc,epic-games,not-yet-rated,2.54,75.0,2,25
iron-harvest,2020-08-31,king-art,deep-silver,pc,steam,not-yet-rated,2.54,75.0,2,25
iron-harvest,2020-08-31,king-art,deep-silver,pc,gog,not-yet-rated,2.54,75.0,2,25
iron-harvest,2020-08-31,king-art,deep-silver,xbox-one,xbox-store,not-yet-rated,2.54,75.0,2,25
iron-harvest,2020-08-31,king-art,deep-silver,playstation4,playstation-store,not-yet-rated,2.54,75.0,2,25
age-of-empires-iii-definitive-edition,2020-10-15,tantalus-media,xbox-game-studios,pc,xbox-store,not-yet-rated,2.38,75.0,2,7
age-of-empires-iii-definitive-edition,2020-10-15,tantalus-media,xbox-game-studios,pc,steam,not-yet-rated,2.38,75.0,2,7
townscaper,2020-06-30,oskar-stalberg,oskar-stalberg,pc,steam,not-yet-rated,4.19,,1,16
townscaper,2020-06-30,oskar-stalberg,oskar-stalberg,macos,apple-appstore,not-yet-rated,4.19,,1,16
13-sentinels-aegis-rim,2020-09-22,vanillaware,atlus,playstation4,playstation-store,teen,4.43,86.0,0,4
control-the-foundation,2020-03-26,remedy-entertainment,505-games,pc,epic-games,mature,3.94,78.0,0,52
control-the-foundation,2020-03-26,remedy-entertainment,505-games,xbox-one,xbox-store,mature,3.94,78.0,0,52
control-the-foundation,2020-03-26,remedy-entertainment,505-games,playstation4,playstation-store,mature,3.94,78.0,0,52
aquanox-deep-descent,2020-10-15,digital-arrow,thq-nordic,pc,gog,not-yet-rated,1.67,66.0,1,6
aquanox-deep-descent,2020-10-15,digital-arrow,thq-nordic,pc,steam,not-yet-rated,1.67,66.0,1,6
aquanox-deep-descent,2020-10-15,digital-arrow,thq-nordic,xbox-one,xbox-store,not-yet-rated,1.67,66.0,1,6
aquanox-deep-descent,2020-10-15,digital-arrow,thq-nordic,playstation4,playstation-store,not-yet-rated,1.67,66.0,1,6
saints-row-the-third-remastered,2020-05-22,volition,deep-silver,pc,xbox-store,mature,3.61,73.0,0,27
saints-row-the-third-remastered,2020-05-22,volition,deep-silver,pc,epic-games,mature,3.61,73.0,0,27
saints-row-the-third-remastered,2020-05-22,volition,deep-silver,xbox-one,xbox-store,mature,3.61,73.0,0,27
saints-row-the-third-remastered,2020-05-22,volition,deep-silver,playstation4,playstation-store,mature,3.61,73.0,0,27
saints-row-the-third-remastered,2020-05-22,volition,deep-silver,nintendo-switch,nintendo,mature,3.61,73.0,0,27
bloodrayne-terminal-cut,2020-11-19,terminal-reality,ziggurat,pc,steam,not-yet-rated,0.0,,1,1
bloodrayne-terminal-cut,2020-11-19,terminal-reality,ziggurat,pc,gog,not-yet-rated,0.0,,1,1
rocket-arena-2,2020-07-13,final-strike-games,electronic-arts,pc,steam,teen,2.81,71.0,1,15
rocket-arena-2,2020-07-13,final-strike-games,electronic-arts,pc,xbox-store,teen,2.81,71.0,1,15
rocket-arena-2,2020-07-13,final-strike-games,electronic-arts,xbox-one,xbox-store,teen,2.81,71.0,1,15
rocket-arena-2,2020-07-13,final-strike-games,electronic-arts,playstation4,playstation-store,teen,2.81,71.0,1,15
the-pedestrian,2020-01-29,skookum-arts-llc,skookum-arts-llc,pc,itch,not-yet-rated,4.24,81.0,2,36
the-pedestrian,2020-01-29,skookum-arts-llc,skookum-arts-llc,pc,gog,not-yet-rated,4.24,81.0,2,36
the-pedestrian,2020-01-29,skookum-arts-llc,skookum-arts-llc,pc,steam,not-yet-rated,4.24,81.0,2,36
the-pedestrian,2020-01-29,skookum-arts-llc,skookum-arts-llc,macos,apple-appstore,not-yet-rated,4.24,81.0,2,36
the-pedestrian,2020-01-29,skookum-arts-llc,skookum-arts-llc,linux,itch,not-yet-rated,4.24,81.0,2,36
the-pedestrian,2020-01-29,skookum-arts-llc,skookum-arts-llc,linux,gog,not-yet-rated,4.24,81.0,2,36
the-pedestrian,2020-01-29,skookum-arts-llc,skookum-arts-llc,linux,steam,not-yet-rated,4.24,81.0,2,36
the-wonderful-101-remastered,2020-05-19,platinumgames,platinumgames-inc,pc,steam,teen,3.5,78.0,2,13
the-wonderful-101-remastered,2020-05-19,platinumgames,platinumgames-inc,playstation4,playstation-store,teen,3.5,78.0,2,13
the-wonderful-101-remastered,2020-05-19,platinumgames,platinumgames-inc,nintendo-switch,nintendo,teen,3.5,78.0,2,13
world-of-horror,2020-02-19,panstasz,ysbryd-games,pc,gog,not-yet-rated,4.33,,2,12
world-of-horror,2020-02-19,panstasz,ysbryd-games,pc,itch,not-yet-rated,4.33,,2,12
world-of-horror,2020-02-19,panstasz,ysbryd-games,pc,steam,not-yet-rated,4.33,,2,12
world-of-horror,2020-02-19,panstasz,ysbryd-games,playstation4,playstation-store,not-yet-rated,4.33,,2,12
world-of-horror,2020-02-19,panstasz,ysbryd-games,nintendo-switch,nintendo,not-yet-rated,4.33,,2,12
world-of-horror,2020-02-19,panstasz,ysbryd-games,macos,apple-appstore,not-yet-rated,4.33,,2,12
bloodrayne-2-terminal-cut,2020-11-19,terminal-reality,ziggurat,pc,steam,not-yet-rated,0.0,,1,1
bloodrayne-2-terminal-cut,2020-11-19,terminal-reality,ziggurat,pc,gog,not-yet-rated,0.0,,1,1
bpm-bullets-per-minute,2020-09-15,awe-interactive,awe-interactive,pc,gog,not-yet-rated,3.67,73.0,2,27
bpm-bullets-per-minute,2020-09-15,awe-interactive,awe-interactive,pc,steam,not-yet-rated,3.67,73.0,2,27
soda-dungeon-2,2020-07-08,an-productions,armor-games-inc,pc,google-play,everyone-10-plus,0.0,,4,3
