GameKey,DateKey,DeveloperKey,PublisherKey,PlatfromKey,StoreKey,ESRBKey,PublicRating,Metacritic,Playtime,OwnerReviews
we-the-revolution,2019-03-20,polyslash,klabater,macos,apple-appstore,mature,3.14,,3,21
we-the-revolution,2019-03-20,polyslash,klabater,linux,steam,mature,3.14,,3,21
we-the-revolution,2019-03-20,polyslash,klabater,linux,xbox-store,mature,3.14,,3,21
we-the-revolution,2019-03-20,polyslash,klabater,linux,gog,mature,3.14,,3,21
degrees-of-separation,2019-02-14,moondrop,modus-games,pc,xbox-store,not-yet-rated,3.25,,3,12
degrees-of-separation,2019-02-14,moondrop,modus-games,pc,steam,not-yet-rated,3.25,,3,12
degrees-of-separation,2019-02-14,moondrop,modus-games,xbox-one,xbox-store,not-yet-rated,3.25,,3,12
degrees-of-separation,2019-02-14,moondrop,modus-games,playstation4,playstation-store,not-yet-rated,3.25,,3,12
degrees-of-separation,2019-02-14,moondrop,modus-games,nintendo-switch,nintendo,not-yet-rated,3.25,,3,12
dark-devotion,2019-04-25,hibernian-workshop,hibernian-workshop,pc,steam,not-yet-rated,3.12,70.0,2,25
dark-devotion,2019-04-25,hibernian-workshop,hibernian-workshop,pc,gog,not-yet-rated,3.12,70.0,2,25
dark-devotion,2019-04-25,hibernian-workshop,hibernian-workshop,playstation4,playstation-store,not-yet-rated,3.12,70.0,2,25
dark-devotion,2019-04-25,hibernian-workshop,hibernian-workshop,nintendo-switch,nintendo,not-yet-rated,3.12,70.0,2,25
ghostbusters-the-video-game-remastered,2019-10-04,saber-interactive,saber-interactive-incorporated,pc,steam,teen,3.75,68.0,0,16
ghostbusters-the-video-game-remastered,2019-10-04,saber-interactive,saber-interactive-incorporated,pc,epic-games,teen,3.75,68.0,0,16
ghostbusters-the-video-game-remastered,2019-10-04,saber-interactive,saber-interactive-incorporated,pc,xbox-store,teen,3.75,68.0,0,16
ghostbusters-the-video-game-remastered,2019-10-04,saber-interactive,saber-interactive-incorporated,xbox-one,xbox-store,teen,3.75,68.0,0,16
ghostbusters-the-video-game-remastered,2019-10-04,saber-interactive,saber-interactive-incorporated,playstation4,playstation-store,teen,3.75,68.0,0,16
ghostbusters-the-video-game-remastered,2019-10-04,saber-interactive,saber-interactive-incorporated,nintendo-switch,nintendo,teen,3.75,68.0,0,16
knights-and-bikes,2019-08-27,foam-sword,double-fine-productions,pc,xbox-store,not-yet-rated,3.25,80.0,2,16
knights-and-bikes,2019-08-27,foam-sword,double-fine-productions,pc,gog,not-yet-rated,3.25,80.0,2,16
knights-and-bikes,2019-08-27,foam-sword,double-fine-productions,pc,steam,not-yet-rated,3.25,80.0,2,16
knights-and-bikes,2019-08-27,foam-sword,double-fine-productions,xbox-one,xbox-store,not-yet-rated,3.25,80.0,2,16
knights-and-bikes,2019-08-27,foam-sword,double-fine-productions,playstation4,playstation-store,not-yet-rated,3.25,80.0,2,16
knights-and-bikes,2019-08-27,foam-sword,double-fine-productions,nintendo-switch,nintendo,not-yet-rated,3.25,80.0,2,16
knights-and-bikes,2019-08-27,foam-sword,double-fine-productions,macos,apple-appstore,not-yet-rated,3.25,80.0,2,16
knights-and-bikes,2019-08-27,foam-sword,double-fine-productions,linux,xbox-store,not-yet-rated,3.25,80.0,2,16
knights-and-bikes,2019-08-27,foam-sword,double-fine-productions,linux,gog,not-yet-rated,3.25,80.0,2,16
knights-and-bikes,2019-08-27,foam-sword,double-fine-productions,linux,steam,not-yet-rated,3.25,80.0,2,16
lust-from-beyond-prologue,2019-10-31,movie-games-lunarium,movie-games-sa,pc,steam,not-yet-rated,3.33,,1,9
marvel-ultimate-alliance-3-the-black-order,2019-07-19,team-ninja,nintendo,nintendo-switch,nintendo,teen,3.46,73.0,0,40
she-sees-red,2019-07-11,rhinotales,rhinotales,pc,steam,not-yet-rated,3.17,,2,23
police-stories,2019-09-18,morgan-games,hypetrain-digital,pc,gog,not-yet-rated,3.2,75.0,1,25
police-stories,2019-09-18,morgan-games,hypetrain-digital,pc,itch,not-yet-rated,3.2,75.0,1,25
police-stories,2019-09-18,morgan-games,hypetrain-digital,pc,steam,not-yet-rated,3.2,75.0,1,25
police-stories,2019-09-18,morgan-games,hypetrain-digital,playstation4,playstation-store,not-yet-rated,3.2,75.0,1,25
police-stories,2019-09-18,morgan-games,hypetrain-digital,nintendo-switch,nintendo,not-yet-rated,3.2,75.0,1,25
police-stories,2019-09-18,morgan-games,hypetrain-digital,macos,apple-appstore,not-yet-rated,3.2,75.0,1,25
police-stories,2019-09-18,morgan-games,hypetrain-digital,linux,gog,not-yet-rated,3.2,75.0,1,25
police-stories,2019-09-18,morgan-games,hypetrain-digital,linux,itch,not-yet-rated,3.2,75.0,1,25
police-stories,2019-09-18,morgan-games,hypetrain-digital,linux,steam,not-yet-rated,3.2,75.0,1,25
rebel-cops,2019-09-17,weappy-studio,thq-nordic,pc,xbox-store,not-yet-rated,3.52,,4,21
rebel-cops,2019-09-17,weappy-studio,thq-nordic,pc,gog,not-yet-rated,3.52,,4,21
rebel-cops,2019-09-17,weappy-studio,thq-nordic,pc,steam,not-yet-rated,3.52,,4,21
rebel-cops,2019-09-17,weappy-studio,thq-nordic,xbox-one,xbox-store,not-yet-rated,3.52,,4,21
rebel-cops,2019-09-17,weappy-studio,thq-nordic,playstation4,playstation-store,not-yet-rated,3.52,,4,21
rebel-cops,2019-09-17,weappy-studio,thq-nordic,nintendo-switch,nintendo,not-yet-rated,3.52,,4,21
rebel-cops,2019-09-17,weappy-studio,thq-nordic,ios,apple-appstore,not-yet-rated,3.52,,4,21
rebel-cops,2019-09-17,weappy-studio,thq-nordic,macos,apple-appstore,not-yet-rated,3.52,,4,21
swag-and-sorcery,2019-05-08,lazy-bear-games,tinybuild,pc,gog,everyone-10-plus,3.71,,6,28
swag-and-sorcery,2019-05-08,lazy-bear-games,tinybuild,pc,steam,everyone-10-plus,3.71,,6,28
swag-and-sorcery,2019-05-08,lazy-bear-games,tinybuild,ios,apple-appstore,everyone-10-plus,3.71,,6,28
devils-hunt,2019-09-16,layopi-games,1c-company,pc,gog,adults-only,1.38,47.0,4,16
devils-hunt,2019-09-16,layopi-games,1c-company,pc,steam,adults-only,1.38,47.0,4,16
riverbond,2019-06-09,cococucumber,cococucumber,pc,xbox-store,not-yet-rated,2.92,,1,25
riverbond,2019-06-09,cococucumber,cococucumber,pc,steam,not-yet-rated,2.92,,1,25
riverbond,2019-06-09,cococucumber,cococucumber,xbox-one,xbox-store,not-yet-rated,2.92,,1,25
riverbond,2019-06-09,cococucumber,cococucumber,playstation4,playstation-store,not-yet-rated,2.92,,1,25
riverbond,2019-06-09,cococucumber,cococucumber,nintendo-switch,nintendo,not-yet-rated,2.92,,1,25
atelier-ryza-ever-darkness-the-secret-hideout,2019-10-26,gust-corporation,koei-tecmo-games-co-ltd,pc,steam,teen,3.33,,3,15
atelier-ryza-ever-darkness-the-secret-hideout,2019-10-26,gust-corporation,koei-tecmo-games-co-ltd,playstation4,playstation-store,teen,3.33,,3,15
atelier-ryza-ever-darkness-the-secret-hideout,2019-10-26,gust-corporation,koei-tecmo-games-co-ltd,nintendo-switch,nintendo,teen,3.33,,3,15
world-of-warships-legends,2019-04-16,wargamingnet,independent,xbox-one,xbox-store,teen,3.64,82.0,0,11
world-of-warships-legends,2019-04-16,wargamingnet,independent,playstation4,playstation-store,teen,3.64,82.0,0,11
devolver-bootleg,2019-06-09,doinksoft,devolver-digital,pc,steam,not-yet-rated,3.54,,1,24
steel-circus,2019-08-08,iron-mountain-interactive,oasis-games,pc,steam,not-yet-rated,2.29,,1,13
operencia-the-stolen-sun,2019-03-29,zen-studios,zen-studios,pc,gog,teen,3.59,79.0,2,26
operencia-the-stolen-sun,2019-03-29,zen-studios,zen-studios,pc,epic-games,teen,3.59,79.0,2,26
operencia-the-stolen-sun,2019-03-29,zen-studios,zen-studios,pc,steam,teen,3.59,79.0,2,26
operencia-the-stolen-sun,2019-03-29,zen-studios,zen-studios,pc,xbox-store,teen,3.59,79.0,2,26
operencia-the-stolen-sun,2019-03-29,zen-studios,zen-studios,xbox-one,xbox-store,teen,3.59,79.0,2,26
operencia-the-stolen-sun,2019-03-29,zen-studios,zen-studios,playstation4,playstation-store,teen,3.59,79.0,2,26
operencia-the-stolen-sun,2019-03-29,zen-studios,zen-studios,nintendo-switch,nintendo,teen,3.59,79.0,2,26
overland,2019-09-18,adam-saltsman,finji,pc,xbox-store,everyone-10-plus,3.25,,2,27
overland,2019-09-18,adam-saltsman,finji,pc,gog,everyone-10-plus,3.25,,2,27
overland,2019-09-18,adam-saltsman,finji,pc,itch,everyone-10-plus,3.25,,2,27
overland,2019-09-18,adam-saltsman,finji,pc,steam,everyone-10-plus,3.25,,2,27
overland,2019-09-18,adam-saltsman,finji,xbox-one,xbox-store,everyone-10-plus,3.25,,2,27
overland,2019-09-18,adam-saltsman,finji,playstation4,playstation-store,everyone-10-plus,3.25,,2,27
overland,2019-09-18,adam-saltsman,finji,nintendo-switch,nintendo,everyone-10-plus,3.25,,2,27
overland,2019-09-18,adam-saltsman,finji,ios,apple-appstore,everyone-10-plus,3.25,,2,27
overland,2019-09-18,adam-saltsman,finji,macos,apple-appstore,everyone-10-plus,3.25,,2,27
overland,2019-09-18,adam-saltsman,finji,linux,xbox-store,everyone-10-plus,3.25,,2,27
overland,2019-09-18,adam-saltsman,finji,linux,gog,everyone-10-plus,3.25,,2,27
overland,2019-09-18,adam-saltsman,finji,linux,itch,everyone-10-plus,3.25,,2,27
overland,2019-09-18,adam-saltsman,finji,linux,steam,everyone-10-plus,3.25,,2,27
wwe-2k20,2019-10-22,visual-concepts,2k-games,pc,xbox-store,teen,1.93,44.0,2,28
wwe-2k20,2019-10-22,visual-concepts,2k-games,pc,steam,teen,1.93,44.0,2,28
wwe-2k20,2019-10-22,visual-concepts,2k-games,xbox-one,xbox-store,teen,1.93,44.0,2,28
wwe-2k20,2019-10-22,visual-concepts,2k-games,playstation4,playstation-store,teen,1.93,44.0,2,28
foundation,2019-01-31,polymorph-games,polymorph-games,pc,gog,not-yet-rated,3.78,,5,18
foundation,2019-01-31,polymorph-games,polymorph-games,pc,steam,not-yet-rated,3.78,,5,18
warhammer-40000-inquisitor-prophecy,2019-07-30,neocoregames-2,neocoregames,pc,steam,not-yet-rated,3.38,,3,13
warhammer-40000-inquisitor-prophecy,2019-07-30,neocoregames-2,neocoregames,xbox-one,xbox-store,not-yet-rated,3.38,,3,13
warhammer-40000-inquisitor-prophecy,2019-07-30,neocoregames-2,neocoregames,playstation4,playstation-store,not-yet-rated,3.38,,3,13
zach-like,2019-06-17,zachtronics,zachtronics,pc,steam,not-yet-rated,4.38,,1,8
zach-like,2019-06-17,zachtronics,zachtronics,pc,itch,not-yet-rated,4.38,,1,8
daymare-1998,2019-09-16,invader-studios,destructive-creations,pc,xbox-store,adults-only,2.45,61.0,3,20
daymare-1998,2019-09-16,invader-studios,destructive-creations,pc,gog,adults-only,2.45,61.0,3,20
daymare-1998,2019-09-16,invader-studios,destructive-creations,pc,steam,adults-only,2.45,61.0,3,20
daymare-1998,2019-09-16,invader-studios,destructive-creations,xbox-one,xbox-store,adults-only,2.45,61.0,3,20
daymare-1998,2019-09-16,invader-studios,destructive-creations,playstation4,playstation-store,adults-only,2.45,61.0,3,20
the-beast-inside,2019-10-16,illusion-ray-studio,playway-sa-3,pc,gog,not-yet-rated,3.75,74.0,4,27
the-beast-inside,2019-10-16,illusion-ray-studio,playway-sa-3,pc,steam,not-yet-rated,3.75,74.0,4,27
the-hong-kong-massacre,2019-01-22,vreski,vreski,pc,steam,mature,3.46,70.0,3,28
the-hong-kong-massacre,2019-01-22,vreski,vreski,playstation4,playstation-store,mature,3.46,70.0,3,28
druidstone-the-secret-of-the-menhir-forest,2019-05-14,ctrl-alt-ninja-ltd,ctrl-alt-ninja-ltd,pc,gog,not-yet-rated,3.75,,5,12
druidstone-the-secret-of-the-menhir-forest,2019-05-14,ctrl-alt-ninja-ltd,ctrl-alt-ninja-ltd,pc,steam,not-yet-rated,3.75,,5,12
re-legion,2019-01-30,ice-code-games,1c-company,pc,gog,not-yet-rated,0.0,,4,2
re-legion,2019-01-30,ice-code-games,1c-company,pc,steam,not-yet-rated,0.0,,4,2
sky-light-awaits,2019-07-18,thatgamecompany,thatgamecompany,playstation4,playstation-store,not-yet-rated,4.13,82.0,0,46
sky-light-awaits,2019-07-18,thatgamecompany,thatgamecompany,nintendo-switch,nintendo,not-yet-rated,4.13,82.0,0,46
sky-light-awaits,2019-07-18,thatgamecompany,thatgamecompany,ios,apple-appstore,not-yet-rated,4.13,82.0,0,46
sky-light-awaits,2019-07-18,thatgamecompany,thatgamecompany,android,google-play,not-yet-rated,4.13,82.0,0,46
medievil-2019,2019-10-25,other-ocean-interactive,sony-interactive-entertainment,playstation4,,not-yet-rated,3.76,,0,29
new-frontier,2019-07-25,free-reign-entertainment,free-reign-entertainment,pc,steam,not-yet-rated,2.91,,1,11
devotion-2,2019-02-18,redcandlegames,indievent,pc,steam,not-yet-rated,3.93,,4,40
sable,2019-01-01,shedworks,raw-fury,pc,steam,rating-pending,0.0,,1,1
sable,2019-01-01,shedworks,raw-fury,xbox-one,xbox-store,rating-pending,0.0,,1,1
sable,2019-01-01,shedworks,raw-fury,macos,apple-appstore,rating-pending,0.0,,1,1
riot-civil-unrest,2019-02-05,iv-productions,merge-games,pc,xbox-store,mature,2.67,,1,21
riot-civil-unrest,2019-02-05,iv-productions,merge-games,pc,gog,mature,2.67,,1,21
riot-civil-unrest,2019-02-05,iv-productions,merge-games,pc,steam,mature,2.67,,1,21
riot-civil-unrest,2019-02-05,iv-productions,merge-games,xbox-one,xbox-store,mature,2.67,,1,21
riot-civil-unrest,2019-02-05,iv-productions,merge-games,playstation4,playstation-store,mature,2.67,,1,21
riot-civil-unrest,2019-02-05,iv-productions,merge-games,nintendo-switch,nintendo,mature,2.67,,1,21
riot-civil-unrest,2019-02-05,iv-productions,merge-games,macos,apple-appstore,mature,2.67,,1,21
riot-civil-unrest,2019-02-05,iv-productions,merge-games,linux,xbox-store,mature,2.67,,1,21
riot-civil-unrest,2019-02-05,iv-productions,merge-games,linux,gog,mature,2.67,,1,21
riot-civil-unrest,2019-02-05,iv-productions,merge-games,linux,steam,mature,2.67,,1,21
the-blackout-club,2019-07-30,question,question,pc,xbox-store,adults-only,3.36,68.0,3,14
the-blackout-club,2019-07-30,question,question,pc,steam,adults-only,3.36,68.0,3,14
the-blackout-club,2019-07-30,question,question,xbox-one,xbox-store,adults-only,3.36,68.0,3,14
the-blackout-club,2019-07-30,question,question,playstation4,playstation-store,adults-only,3.36,68.0,3,14
eagle-island,2019-07-10,pixelnicks,screenwave-media,pc,gog,everyone-10-plus,3.43,,1,7
eagle-island,2019-07-10,pixelnicks,screenwave-media,pc,steam,everyone-10-plus,3.43,,1,7
eagle-island,2019-07-10,pixelnicks,screenwave-media,nintendo-switch,nintendo,everyone-10-plus,3.43,,1,7
eagle-island,2019-07-10,pixelnicks,screenwave-media,macos,apple-appstore,everyone-10-plus,3.43,,1,7
eagle-island,2019-07-10,pixelnicks,screenwave-media,linux,gog,everyone-10-plus,3.43,,1,7
eagle-island,2019-07-10,pixelnicks,screenwave-media,linux,steam,everyone-10-plus,3.43,,1,7
postal-4-no-regerts,2019-10-13,running-with-scissors,running-with-scissors,pc,gog,not-yet-rated,2.48,,1,23
postal-4-no-regerts,2019-10-13,running-with-scissors,running-with-scissors,pc,steam,not-yet-rated,2.48,,1,23
7th-sector,2019-03-05,developer-6,publisher-3,pc,xbox-store,not-yet-rated,3.92,74.0,2,13
7th-sector,2019-03-05,developer-6,publisher-3,pc,steam,not-yet-rated,3.92,74.0,2,13
7th-sector,2019-03-05,developer-6,publisher-3,xbox-one,xbox-store,not-yet-rated,3.92,74.0,2,13
7th-sector,2019-03-05,developer-6,publisher-3,playstation4,playstation-store,not-yet-rated,3.92,74.0,2,13
7th-sector,2019-03-05,developer-6,publisher-3,nintendo-switch,nintendo,not-yet-rated,3.92,74.0,2,13
the-textorcist-the-story-of-ray-bibbia,2019-02-13,morbidware,headup-games,pc,epic-games,not-yet-rated,3.5,,2,8
the-textorcist-the-story-of-ray-bibbia,2019-02-13,morbidware,headup-games,pc,gog,not-yet-rated,3.5,,2,8
the-textorcist-the-story-of-ray-bibbia,2019-02-13,morbidware,headup-games,pc,steam,not-yet-rated,3.5,,2,8
battlefleet-gothic-armada-2,2019-01-23,tindalos-interactive,focus-home-interactive,pc,gog,not-yet-rated,3.55,77.0,3,22
battlefleet-gothic-armada-2,2019-01-23,tindalos-interactive,focus-home-interactive,pc,steam,not-yet-rated,3.55,77.0,3,22
manifold-garden,2019-10-18,william-chyr-studio,william-chyr-studio,pc,xbox-store,not-yet-rated,4.19,82.0,2,21
manifold-garden,2019-10-18,william-chyr-studio,william-chyr-studio,pc,epic-games,not-yet-rated,4.19,82.0,2,21
manifold-garden,2019-10-18,william-chyr-studio,william-chyr-studio,pc,steam,not-yet-rated,4.19,82.0,2,21
manifold-garden,2019-10-18,william-chyr-studio,william-chyr-studio,xbox-one,xbox-store,not-yet-rated,4.19,82.0,2,21
manifold-garden,2019-10-18,william-chyr-studio,william-chyr-studio,playstation4,playstation-store,not-yet-rated,4.19,82.0,2,21
manifold-garden,2019-10-18,william-chyr-studio,william-chyr-studio,nintendo-switch,nintendo,not-yet-rated,4.19,82.0,2,21
manifold-garden,2019-10-18,william-chyr-studio,william-chyr-studio,ios,apple-appstore,not-yet-rated,4.19,82.0,2,21
manifold-garden,2019-10-18,william-chyr-studio,william-chyr-studio,macos,apple-appstore,not-yet-rated,4.19,82.0,2,21
feudal-alloy,2019-01-16,lukas-navratil,lukas-navratil,pc,xbox-store,not-yet-rated,3.05,76.0,1,20
feudal-alloy,2019-01-16,lukas-navratil,lukas-navratil,pc,gog,not-yet-rated,3.05,76.0,1,20
feudal-alloy,2019-01-16,lukas-navratil,lukas-navratil,pc,steam,not-yet-rated,3.05,76.0,1,20
feudal-alloy,2019-01-16,lukas-navratil,lukas-navratil,xbox-one,xbox-store,not-yet-rated,3.05,76.0,1,20
feudal-alloy,2019-01-16,lukas-navratil,lukas-navratil,playstation4,playstation-store,not-yet-rated,3.05,76.0,1,20
feudal-alloy,2019-01-16,lukas-navratil,lukas-navratil,nintendo-switch,nintendo,not-yet-rated,3.05,76.0,1,20
feudal-alloy,2019-01-16,lukas-navratil,lukas-navratil,macos,apple-appstore,not-yet-rated,3.05,76.0,1,20
feudal-alloy,2019-01-16,lukas-navratil,lukas-navratil,linux,xbox-store,not-yet-rated,3.05,76.0,1,20
feudal-alloy,2019-01-16,lukas-navratil,lukas-navratil,linux,gog,not-yet-rated,3.05,76.0,1,20
feudal-alloy,2019-01-16,lukas-navratil,lukas-navratil,linux,steam,not-yet-rated,3.05,76.0,1,20
feather,2019-04-05,samurai-punk,samurai-punk,pc,xbox-store,not-yet-rated,0.0,,2,1
feather,2019-04-05,samurai-punk,samurai-punk,pc,steam,not-yet-rated,0.0,,2,1
feather,2019-04-05,samurai-punk,samurai-punk,xbox-one,xbox-store,not-yet-rated,0.0,,2,1
feather,2019-04-05,samurai-punk,samurai-punk,playstation4,playstation-store,not-yet-rated,0.0,,2,1
feather,2019-04-05,samurai-punk,samurai-punk,nintendo-switch,nintendo,not-yet-rated,0.0,,2,1
feather,2019-04-05,samurai-punk,samurai-punk,macos,apple-appstore,not-yet-rated,0.0,,2,1
feather,2019-04-05,samurai-punk,samurai-punk,linux,xbox-store,not-yet-rated,0.0,,2,1
feather,2019-04-05,samurai-punk,samurai-punk,linux,steam,not-yet-rated,0.0,,2,1
vambrace-cold-soul,2019-08-28,devespresso-games,devespresso-games,pc,xbox-store,teen,3.17,,6,23
vambrace-cold-soul,2019-08-28,devespresso-games,devespresso-games,pc,gog,teen,3.17,,6,23
vambrace-cold-soul,2019-08-28,devespresso-games,devespresso-games,pc,steam,teen,3.17,,6,23
vambrace-cold-soul,2019-08-28,devespresso-games,devespresso-games,xbox-one,xbox-store,teen,3.17,,6,23
vambrace-cold-soul,2019-08-28,devespresso-games,devespresso-games,playstation4,playstation-store,teen,3.17,,6,23
vambrace-cold-soul,2019-08-28,devespresso-games,devespresso-games,nintendo-switch,nintendo,teen,3.17,,6,23
vambrace-cold-soul,2019-08-28,devespresso-games,devespresso-games,macos,apple-appstore,teen,3.17,,6,23
vambrace-cold-soul,2019-08-28,devespresso-games,devespresso-games,linux,xbox-store,teen,3.17,,6,23
vambrace-cold-soul,2019-08-28,devespresso-games,devespresso-games,linux,gog,teen,3.17,,6,23
vambrace-cold-soul,2019-08-28,devespresso-games,devespresso-games,linux,steam,teen,3.17,,6,23
fade-to-silence,2019-04-30,black-forest-games,thq-nordic,pc,xbox-store,not-yet-rated,3.05,56.0,1,19
fade-to-silence,2019-04-30,black-forest-games,thq-nordic,pc,steam,not-yet-rated,3.05,56.0,1,19
fade-to-silence,2019-04-30,black-forest-games,thq-nordic,pc,gog,not-yet-rated,3.05,56.0,1,19
fade-to-silence,2019-04-30,black-forest-games,thq-nordic,xbox-one,xbox-store,not-yet-rated,3.05,56.0,1,19
fade-to-silence,2019-04-30,black-forest-games,thq-nordic,playstation4,playstation-store,not-yet-rated,3.05,56.0,1,19
daemon-x-machina,2019-09-13,marvelous-inc-2,marvelous,pc,steam,not-yet-rated,2.27,70.0,4,11
daemon-x-machina,2019-09-13,marvelous-inc-2,marvelous,nintendo-switch,nintendo,not-yet-rated,2.27,70.0,4,11
tick-tock-a-tale-for-two,2019-03-08,other-tales-interactive,other-tales-interactive,pc,google-play,everyone,3.8,,2,19
tick-tock-a-tale-for-two,2019-03-08,other-tales-interactive,other-tales-interactive,pc,steam,everyone,3.8,,2,19
tick-tock-a-tale-for-two,2019-03-08,other-tales-interactive,other-tales-interactive,ios,apple-appstore,everyone,3.8,,2,19
tick-tock-a-tale-for-two,2019-03-08,other-tales-interactive,other-tales-interactive,android,google-play,everyone,3.8,,2,19
tick-tock-a-tale-for-two,2019-03-08,other-tales-interactive,other-tales-interactive,macos,apple-appstore,everyone,3.8,,2,19
final-fantasy-xiv-shadowbringers,2019-07-02,square-enix,square-enix,playstation4,,not-yet-rated,4.39,,0,40
gibbous-a-cthulhu-adventure,2019-08-07,stuck-in-attic,stuck-in-attic,pc,gog,not-yet-rated,3.72,,2,24
gibbous-a-cthulhu-adventure,2019-08-07,stuck-in-attic,stuck-in-attic,pc,steam,not-yet-rated,3.72,,2,24
gibbous-a-cthulhu-adventure,2019-08-07,stuck-in-attic,stuck-in-attic,macos,apple-appstore,not-yet-rated,3.72,,2,24
gibbous-a-cthulhu-adventure,2019-08-07,stuck-in-attic,stuck-in-attic,linux,gog,not-yet-rated,3.72,,2,24
gibbous-a-cthulhu-adventure,2019-08-07,stuck-in-attic,stuck-in-attic,linux,steam,not-yet-rated,3.72,,2,24
encased-a-sci-fi-post-apocalyptic-rpg,2019-09-26,dark-crystal-games,black-tower-entertainment,pc,gog,not-yet-rated,0.0,,3,3
encased-a-sci-fi-post-apocalyptic-rpg,2019-09-26,dark-crystal-games,black-tower-entertainment,pc,steam,not-yet-rated,0.0,,3,3
encased-a-sci-fi-post-apocalyptic-rpg,2019-09-26,dark-crystal-games,black-tower-entertainment,macos,apple-appstore,not-yet-rated,0.0,,3,3
nascar-heat-4,2019-09-13,monster-games,704-games-company,pc,xbox-store,everyone,3.12,72.0,2,8
nascar-heat-4,2019-09-13,monster-games,704-games-company,pc,steam,everyone,3.12,72.0,2,8
nascar-heat-4,2019-09-13,monster-games,704-games-company,xbox-one,xbox-store,everyone,3.12,72.0,2,8
nascar-heat-4,2019-09-13,monster-games,704-games-company,playstation4,playstation-store,everyone,3.12,72.0,2,8
mobile-suit-gundam-battle-operation-2-2,2019-10-01,,independent,playstation4,playstation-store,not-yet-rated,3.0,,0,10
bad-north-jotunn-edition,2019-10-15,raw-fury,raw-fury,pc,steam,teen,3.43,,1,23
bad-north-jotunn-edition,2019-10-15,raw-fury,raw-fury,pc,epic-games,teen,3.43,,1,23
bad-north-jotunn-edition,2019-10-15,raw-fury,raw-fury,ios,apple-appstore,teen,3.43,,1,23
russian-life-simulator,2019-05-17,gosdev-production,abama-entertainment,pc,steam,not-yet-rated,2.5,,2,8
russian-life-simulator,2019-05-17,gosdev-production,abama-entertainment,macos,apple-appstore,not-yet-rated,2.5,,2,8
russian-life-simulator,2019-05-17,gosdev-production,abama-entertainment,linux,steam,not-yet-rated,2.5,,2,8
oninaki,2019-08-22,tokyo-rpg-factory,square-enix,pc,steam,teen,2.47,70.0,7,15
oninaki,2019-08-22,tokyo-rpg-factory,square-enix,playstation4,playstation-store,teen,2.47,70.0,7,15
oninaki,2019-08-22,tokyo-rpg-factory,square-enix,nintendo-switch,nintendo,teen,2.47,70.0,7,15
planetside-arena,2019-09-19,daybreak-games,daybreak-game-company,pc,steam,not-yet-rated,1.55,,1,11
secret-neighbor,2019-10-23,dynamic-pixels,tinybuild,pc,xbox-store,not-yet-rated,3.69,,3,13
secret-neighbor,2019-10-23,dynamic-pixels,tinybuild,pc,steam,not-yet-rated,3.69,,3,13
secret-neighbor,2019-10-23,dynamic-pixels,tinybuild,xbox-one,xbox-store,not-yet-rated,3.69,,3,13
the-great-perhaps,2019-08-13,caligari-games,daedalic-entertainment,pc,xbox-store,not-yet-rated,3.58,54.0,3,12
the-great-perhaps,2019-08-13,caligari-games,daedalic-entertainment,pc,gog,not-yet-rated,3.58,54.0,3,12
the-great-perhaps,2019-08-13,caligari-games,daedalic-entertainment,pc,steam,not-yet-rated,3.58,54.0,3,12
the-great-perhaps,2019-08-13,caligari-games,daedalic-entertainment,xbox-one,xbox-store,not-yet-rated,3.58,54.0,3,12
the-great-perhaps,2019-08-13,caligari-games,daedalic-entertainment,playstation4,playstation-store,not-yet-rated,3.58,54.0,3,12
the-great-perhaps,2019-08-13,caligari-games,daedalic-entertainment,macos,apple-appstore,not-yet-rated,3.58,54.0,3,12
the-great-perhaps,2019-08-13,caligari-games,daedalic-entertainment,linux,xbox-store,not-yet-rated,3.58,54.0,3,12
the-great-perhaps,2019-08-13,caligari-games,daedalic-entertainment,linux,gog,not-yet-rated,3.58,54.0,3,12
the-great-perhaps,2019-08-13,caligari-games,daedalic-entertainment,linux,steam,not-yet-rated,3.58,54.0,3,12
the-lego-movie-2-videogame,2019-02-26,warner-bros-interactive,warner-bros-interactive,pc,xbox-store,everyone-10-plus,3.0,,8,12
the-lego-movie-2-videogame,2019-02-26,warner-bros-interactive,warner-bros-interactive,pc,steam,everyone-10-plus,3.0,,8,12
the-lego-movie-2-videogame,2019-02-26,warner-bros-interactive,warner-bros-interactive,xbox-one,xbox-store,everyone-10-plus,3.0,,8,12
the-lego-movie-2-videogame,2019-02-26,warner-bros-interactive,warner-bros-interactive,playstation4,playstation-store,everyone-10-plus,3.0,,8,12
the-lego-movie-2-videogame,2019-02-26,warner-bros-interactive,warner-bros-interactive,nintendo-switch,nintendo,everyone-10-plus,3.0,,8,12
the-lego-movie-2-videogame,2019-02-26,warner-bros-interactive,warner-bros-interactive,macos,apple-appstore,everyone-10-plus,3.0,,8,12
toejam-earl-back-in-the-groove,2019-03-01,humanature-studios,adult-swim-games,pc,xbox-store,everyone-10-plus,4.08,,3,12
toejam-earl-back-in-the-groove,2019-03-01,humanature-studios,adult-swim-games,pc,steam,everyone-10-plus,4.08,,3,12
toejam-earl-back-in-the-groove,2019-03-01,humanature-studios,adult-swim-games,xbox-one,xbox-store,everyone-10-plus,4.08,,3,12
toejam-earl-back-in-the-groove,2019-03-01,humanature-studios,adult-swim-games,playstation4,playstation-store,everyone-10-plus,4.08,,3,12
